EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
2182 tau+ 0 1.77 15.75 -3.78 8.8 18.5182 16.1973 tau- 0 1.77 5.25 -23.22 71.2 75.0953 23.8061
2183 W+ 1 80.4 33.2 47.79 -0.07 99.2486 58.1904 W- 1 80.4 49.8 33.21 -6.93 100.475 59.8577
2184 b 0 4.18 3.08 15.04 37.82 41.0306 15.3521 b 0 4.18 40.92 31.96 24.18 57.4285 51.9219
2185 b 0 4.18 6.05 -28.14 1.47 29.1221 28.783 b 0 4.18 4.95 -38.86 47.53 61.7347 39.174
2186 W+ 1 80.4 54.88 -0.62 0.17 97.3467 54.8835 W- 1 80.4 1.12 -61.38 16.83 102.548 61.3902
2187 W+ 1 80.4 -2.97 25.2 -23.65 87.5634 25.3744 W- 1 80.4 -30.03 44.8 -19.35 98.729 53.9337
2188 b 0 4.18 -27.9 22.44 2.6 36.1413 35.8045 b 0 4.18 -34.1 21.56 62.4 74.4236 40.3441
2189 b 0 4.18 -7.67 -49.2 0.2 49.9698 49.7943 b 0 4.18 -51.33 -10.8 3.8 52.7572 52.4539
2190 b 0 4.18 63.19 -5.39 -0.16 63.5573 63.4195 b 0 4.18 7.81 -71.61 -3.84 72.2579 72.0346
2191 tau+ 0 1.77 0.36 -40.7 -13.2 42.8251 40.7016 tau- 0 1.77 8.64 -14.3 -46.8 49.7244 16.7075
2192 b 0 4.18 -63.9 -2.9 -7.79 64.5738 63.9658 b 0 4.18 -26.1 -26.1 -33.21 49.8277 36.911
2193 b 0 4.18 -21.12 -11.2 -24.92 34.7847 23.906 b 0 4.18 -26.88 -28.8 -64.08 75.3372 39.3951
2194 b 0 4.18 68.82 1.85 0 68.9716 68.8449 b 0 4.18 5.18 35.15 0 35.7747 35.5296
2195 b 0 4.18 15.17 -16.56 14.79 27.2136 22.458 b 0 4.18 25.83 -19.44 72.21 79.2266 32.328
2196 b 0 4.18 21.84 -13.75 -14.28 29.7899 25.8079 b 0 4.18 69.16 -41.25 -13.72 81.7947 80.5274
2197 b 0 4.18 1.4 71.38 -0.1 71.5161 71.3937 b 0 4.18 18.6 14.62 -0.9 24.0414 23.6581
2198 b 0 4.18 27.44 -27 14.28 41.2716 38.4962 b 0 4.18 70.56 -63 19.72 96.7164 94.5924
2199 b 0 4.18 -67.15 2.7 6.6 67.6568 67.2043 b 0 4.18 -11.85 51.3 59.4 79.4855 52.6509
2200 b 0 4.18 -2.25 15.5 -5.75 17.2002 15.6625 b 0 4.18 -12.75 9.5 -19.25 25.315 15.9001
2201 W+ 1 80.4 19.68 -5.59 -41.86 92.9245 20.4585 W- 1 80.4 28.32 -37.41 -49.14 105.264 46.9205
2202 b 0 4.18 -47.84 0.6 4.9 48.2753 47.8438 b 0 4.18 -4.16 59.4 65.1 88.3241 59.5455
2203 b 0 4.18 -1.55 -12.76 62.78 64.2185 12.8538 b 0 4.18 -29.45 -45.24 23.22 58.9118 53.9811
2204 b 0 4.18 -32.64 -12.75 -9.8 36.6257 35.0419 b 0 4.18 -35.36 -62.25 -18.2 73.9872 71.5918
2205 Z 1 91.2 -52.2 7.56 27.06 108.774 52.7446 Z 1 91.2 -37.8 76.44 54.94 136.41 85.2755
2206 b 0 4.18 -15.6 22.23 1.86 27.5402 27.1576 b 0 4.18 -36.4 34.77 4.14 50.6806 50.338
2207 b 0 4.18 73.32 8.58 -9.79 74.5839 73.8203 b 0 4.18 20.68 69.42 -79.21 107.417 72.4348
2208 b 0 4.18 -3.78 -0.46 10.12 11.5925 3.80789 b 0 4.18 -3.22 -1.54 33.88 34.323 3.56931
2209 b 0 4.18 44.1 -3.72 1.04 44.4657 44.2566 b 0 4.18 4.9 -58.28 24.96 63.7263 58.4856
2210 b 0 4.18 -25.9 24.75 -34.58 49.9662 35.8242 b 0 4.18 -44.1 74.25 -56.42 103.24 86.359
2211 tau+ 0 1.77 -87.12 -0.64 0 87.1403 87.1224 tau- 0 1.77 -0.879997 -63.36 75 98.2008 63.3661
2212 b 0 4.18 6.21 77.28 6.09 77.8802 77.5291 b 0 4.18 62.79 14.72 80.91 103.553 64.4923
2213 b 0 4.18 -56.76 -8.91 3.15 57.693 57.4551 b 0 4.18 -9.24 -90.09 59.85 108.633 90.5626
2214 b 0 4.18 -6.21 11.9 -25.76 29.3466 13.4229 b 0 4.18 -62.79 22.1 -20.24 69.7002 66.5657
2215 b 0 4.18 -0.42 13.68 28.06 31.4985 13.6864 b 0 4.18 -13.58 24.32 17.94 33.3945 27.8546
2216 b 0 4.18 -12.92 -13.6 15.62 24.7658 18.7586 b 0 4.18 -21.08 -20.4 55.38 62.8088 29.3347
2217 b 0 4.18 -88.27 -2.52 0.39 88.4057 88.306 b 0 4.18 -8.73 -39.48 12.61 42.5602 40.4337
2218 W+ 1 80.4 -3.68 -3.8 65.25 103.681 5.28984 W- 1 80.4 -42.32 -72.2 9.75 116.46 83.6888
2219 b 0 4.18 20.14 -1.44 -16.74 26.5592 20.1914 b 0 4.18 17.86 -7.56 -37.26 42.2127 19.3942
2220 b 0 4.18 16 -6.71 47.04 50.3116 17.35 b 0 4.18 24 -54.29 48.96 77.0581 59.3583
2221 b 0 4.18 -3.16 -13.33 11.05 18.09 13.6994 b 0 4.18 -75.84 -29.67 5.95 81.7612 81.4372
2222 W+ 1 80.4 12.61 -1.88 -0.84 81.4089 12.7494 W- 1 80.4 0.39 -92.12 -83.16 147.872 92.1208
2223 b 0 4.18 72.27 -16.49 8.2 74.6966 74.1274 b 0 4.18 26.73 -80.51 73.8 112.518 84.8313
2224 b 0 4.18 -34.72 3.8 1.98 35.2322 34.9273 b 0 4.18 -27.28 6.2 31.02 41.9804 27.9757
2225 W+ 1 80.4 14.62 17.86 -6.72 83.9169 23.0808 W- 1 80.4 28.38 29.14 -17.28 91.746 40.6763
2226 b 0 4.18 21.42 -25.38 16.06 37.1262 33.2109 b 0 4.18 20.58 -68.62 56.94 91.6072 71.6397
2227 b 0 4.18 -78.02 -1.7 1.4 78.1629 78.0385 b 0 4.18 -4.98 -83.3 33.6 90.0562 83.4487
2228 b 0 4.18 65.52 7.2 4.08 66.1727 65.9144 b 0 4.18 25.48 37.8 29.92 54.6877 45.5859
2229 b 0 4.18 -40.32 3.3 3.99 40.8654 40.4548 b 0 4.18 -43.68 6.7 17.01 47.5357 44.1909
2230 b 0 4.18 30.1 -5.5 -2.5 30.9836 30.5984 b 0 4.18 55.9 -4.5 -22.5 60.5705 56.0808
2231 W+ 1 80.4 26.7 -1.84 -0.99 84.7432 26.7633 W- 1 80.4 3.3 -21.16 -32.01 89.1484 21.4158
2232 b 0 4.18 36.96 -8.4 30.6 48.8921 37.9025 b 0 4.18 47.04 -33.6 54.4 79.4893 57.8076
2233 b 0 4.18 -7 43.5 -8.64 45.0929 44.0596 b 0 4.18 -43 43.5 -15.36 63.2033 61.1658
2234 tau+ 0 1.77 39.84 -1.71 -7.28 40.5744 39.8767 tau- 0 1.77 8.16 -17.29 -83.72 85.8935 19.1188
2235 b 0 4.18 35.28 1.2 57.42 67.5326 35.3004 b 0 4.18 62.72 18.8 41.58 77.6763 65.477
2236 b 0 4.18 25.16 -2.04 12.4 28.4327 25.2426 b 0 4.18 8.84 -31.96 49.6 59.8099 33.16
2237 b 0 4.18 18.48 -1.29 -17.4 25.7567 18.525 b 0 4.18 5.52 -41.71 -69.6 81.436 42.0737
2238 b 0 4.18 63.48 13.43 13.3 66.3659 64.8851 b 0 4.18 28.52 65.57 81.7 108.652 71.504
2239 b 0 4.18 25.84 -6.72 22.14 34.9359 26.6995 b 0 4.18 42.16 -77.28 18.86 90.1268 88.0322
2240 b 0 4.18 -1.96 12.18 -40.32 42.3718 12.3367 b 0 4.18 -12.04 74.82 -15.68 77.5005 75.7825
2241 Z 1 91.2 11.88 -0.36 9.7 92.4813 11.8855 Z 1 91.2 10.12 -0.64 87.3 126.655 10.1402
2242 b 0 4.18 -24 29.26 -4.4 38.3273 37.8437 b 0 4.18 -36 47.74 -15.6 61.935 59.7922
2243 W+ 1 80.4 -20.67 -15.18 22 87.2115 25.6453 W- 1 80.4 -18.33 -53.82 66 118.544 56.8558
2244 b 0 4.18 0.34 8.64 -65.36 66.0618 8.64669 b 0 4.18 16.66 63.36 -10.64 66.5036 65.5137
2245 b 0 4.18 26.18 4.68 -10.89 29.0406 26.595 b 0 4.18 7.82 34.32 -88.11 94.9729 35.1996
2246 b 0 4.18 8.9 -1.47 -2.8 10.3288 9.02058 b 0 4.18 1.1 -47.53 -32.2 57.5728 47.5427
2247 b 0 4.18 -14.76 0.56 -16 22.173 14.7706 b 0 4.18 -3.24 27.44 -84 88.5264 27.6306
2248 b 0 4.18 2.88 11.28 -64.68 65.8522 11.6419 b 0 4.18 69.12 82.72 -12.32 108.579 107.797
2249 b 0 4.18 57.8 -0.81 11.88 59.1617 57.8057 b 0 4.18 10.2 -26.19 87.12 91.6369 28.1062
2250 W+ 1 80.4 28.5 -17.22 26.68 91.0207 33.2983 W- 1 80.4 28.5 -64.78 65.32 125.457 70.7722
2251 b 0 4.18 -51.12 -3.56 17.75 54.3918 51.2438 b 0 4.18 -20.88 -85.44 53.25 102.903 87.9544
2252 b 0 4.18 11.73 0.4 20.01 23.5717 11.7368 b 0 4.18 5.27 4.6 66.99 67.4838 6.99521
2253 b 0 4.18 30.21 -24 1.05 38.8229 38.583 b 0 4.18 26.79 -36 13.95 47.1782 44.8743
2254 W+ 1 80.4 10.03 13.2 7.31 82.4162 16.5783 W- 1 80.4 48.97 6.8 35.69 100.907 49.4399
2255 b 0 4.18 55.18 0.75 -4.32 55.5115 55.1851 b 0 4.18 6.82 24.25 -49.68 55.8583 25.1908
2256 W+ 1 80.4 -15.75 -4.2 3.2 82.0981 16.3004 W- 1 80.4 -9.25 -79.8 6.8 113.86 80.3343
2257 b 0 4.18 -41.16 1.58 -0 41.4019 41.1903 b 0 4.18 -0.84 77.42 -63 99.9051 77.4246
2258 b 0 4.18 -11.7 -16.92 -1.29 21.0312 20.5713 b 0 4.18 -18.3 -77.08 -1.71 79.3512 79.2226
2259 W+ 1 80.4 -27 -5.1 6.3 85.1989 27.4774 W- 1 80.4 -18 -45.9 14.7 95.4519 49.3032
2260 b 0 4.18 22.62 -2.43 -52.7 57.5529 22.7502 b 0 4.18 55.38 -24.57 -32.3 68.7851 60.5857
2261 b 0 4.18 1.38 -27.45 23.43 36.3572 27.4847 b 0 4.18 21.62 -17.55 47.57 55.2793 27.8465
2262 b 0 4.18 9.24 -13.69 -42.63 45.9084 16.5165 b 0 4.18 56.76 -23.31 -44.37 75.8368 61.36
2263 W+ 1 80.4 -8.19 -0.17 -24.96 84.5829 8.19176 W- 1 80.4 -30.81 -16.83 -7.04 88.0126 35.1071
2264 b 0 4.18 47.4 -8.76 5.31 48.6741 48.2027 b 0 4.18 12.6 -64.24 53.69 84.7681 65.464
2265 b 0 4.18 7.82 6.27 24.2 26.525 10.0232 b 0 4.18 15.18 50.73 19.8 56.6875 52.9525
2266 b 0 4.18 -3.01 -3.01 15.5 16.6085 4.25678 b 0 4.18 -3.99 -39.99 15.5 43.2764 40.1886
2267 b 0 4.18 -1.3 -21.16 6.24 22.491 21.1999 b 0 4.18 -0.7 -70.84 45.76 84.4408 70.8435
2268 b 0 4.18 -7.92 -3.75 -59 59.7935 8.76293 b 0 4.18 -14.08 -71.25 -41 83.5062 72.6279
2269 W+ 1 80.4 -74.62 -3.71 5.61 109.898 74.7122 W- 1 80.4 -16.38 -49.29 45.39 105.935 51.9404
2270 W+ 1 80.4 -57.95 -4.8 -0 99.224 58.1485 W- 1 80.4 -3.05 -91.2 -61 136.058 91.251
2271 b 0 4.18 -1.64 70.47 4.95 70.7862 70.4891 b 0 4.18 -39.36 16.53 28.05 51.2516 42.6902
2272 b 0 4.18 19.17 -6.9 5.04 21.4003 20.374 b 0 4.18 7.83 -39.1 30.96 50.6568 39.8763
2273 b 0 4.18 48 0 -0 48.1817 48 b 0 4.18 0 48 -23 53.3898 48
2274 W+ 1 80.4 49.4 -8.36 -11.83 95.4692 50.1024 W- 1 80.4 15.6 -67.64 -79.17 132.479 69.4156
2275 b 0 4.18 -26.95 -21.93 -0 34.9957 34.7452 b 0 4.18 -28.05 -21.07 -83 90.2065 35.082
2276 tau+ 0 1.77 -2.95 24.82 -6.16 25.8034 24.9947 tau- 0 1.77 -2.05 48.18 -81.84 95.0075 48.2236
2277 b 0 4.18 21.6 5.16 -46.2 51.4305 22.2078 b 0 4.18 68.4 80.84 -19.8 107.811 105.895
2278 tau+ 0 1.77 8.12 9.72 3.9 13.37 12.6654 tau- 0 1.77 5.88 17.28 61.1 63.7928 18.253
2279 b 0 4.18 -74.82 0.66 -1.1 74.9476 74.8229 b 0 4.18 -11.18 21.34 -9.9 26.3794 24.0912
2280 b 0 4.18 -85.14 2.88 -1.3 85.3011 85.1887 b 0 4.18 -13.86 29.12 -24.7 40.8367 32.2502
2281 W+ 1 80.4 -17 8.91 -2.65 82.7017 19.1934 W- 1 80.4 -8 24.09 -50.35 98.2019 25.3836
2282 tau+ 0 1.77 51.3 18.24 -7.84 55.0362 54.4462 tau- 0 1.77 43.7 38.76 -48.16 75.7268 58.4126
2283 W+ 1 80.4 -44.82 -4.95 -1.06 92.188 45.0925 W- 1 80.4 -9.18 -28.05 -51.94 100.165 29.514
2284 b 0 4.18 -51.84 -6.76 3.9 52.5905 52.2789 b 0 4.18 -20.16 -45.24 22.1 54.3964 49.5286
2285 b 0 4.18 31.35 -3.8 -0 31.8549 31.5795 b 0 4.18 1.65 -72.2 -52 89.09 72.2188
2286 b 0 4.18 -1.98 -10.2 -18.15 21.3273 10.3904 b 0 4.18 -16.02 -19.8 -14.85 29.7771 25.4692
2287 b 0 4.18 15.21 -5.16 21.56 27.208 16.0614 b 0 4.18 23.79 -37.84 22.44 50.1882 44.6971
2288 b 0 4.18 1.44 -33.28 0 33.5724 33.3111 b 0 4.18 1.56 -30.72 17 35.3924 30.7596
2289 tau+ 0 1.77 24.3 -3.25 41.58 48.302 24.5164 tau- 0 1.77 29.7 -21.75 57.42 68.2301 36.8124
2290 b 0 4.18 36.86 -2.99 -26.46 45.664 36.9811 b 0 4.18 60.14 -20.01 -27.54 69.2325 63.3815
2291 W+ 1 80.4 0.31 3.42 -30.78 86.1589 3.43402 W- 1 80.4 30.69 15.58 -7.22 87.7548 34.4182
2292 b 0 4.18 65.45 0.8 17.01 67.7581 65.4549 b 0 4.18 19.55 39.2 63.99 77.6597 43.8046
2293 b 0 4.18 24.9 10.27 -3.72 27.5099 26.9348 b 0 4.18 5.1 68.73 -89.28 112.864 68.919
2294 b 0 4.18 0.44 42.24 -20.1 46.9669 42.2423 b 0 4.18 1.56 45.76 -46.9 65.6772 45.7866
2295 W+ 1 80.4 -17 3.5 -25.11 85.9995 17.3566 W- 1 80.4 -8 66.5 -67.89 124.738 66.9795
2296 b 0 4.18 7 -7.84 21.42 24.223 10.5103 b 0 4.18 7 -41.16 41.58 59.0721 41.751
2297 b 0 4.18 -9.4 37.84 -16.2 42.428 38.9901 b 0 4.18 -37.6 48.16 -28.8 67.6761 61.0995
2298 W+ 1 80.4 5.4 0.16 -14.06 81.7987 5.40237 W- 1 80.4 4.6 1.84 -22.94 83.7553 4.95435
2299 b 0 4.18 -2.4 49.84 -0.15 50.0728 49.8978 b 0 4.18 -21.6 6.16 -14.85 27.2489 22.4612
2300 W+ 1 80.4 -6.71 -11.97 -50.4 95.8782 13.7224 W- 1 80.4 -54.29 -51.03 -21.6 111.724 74.5082
2301 W+ 1 80.4 -3.48 37.24 44.55 99.236 37.4022 W- 1 80.4 -54.52 38.76 54.45 117.914 66.8937
2302 b 0 4.18 -13.72 4.4 6.09 16.1913 14.4083 b 0 4.18 -14.28 5.6 80.91 82.4571 15.3388
2303 W+ 1 80.4 51.03 1.3 -2.4 95.2663 51.0466 W- 1 80.4 11.97 8.7 -37.6 89.9827 14.7977
2304 W+ 1 80.4 -4.5 -0.88 -62.4 101.877 4.58524 W- 1 80.4 -20.5 -43.12 -15.6 94.8003 47.745
2305 b 0 4.18 -44.55 13.44 -16.8 49.6493 46.5332 b 0 4.18 -36.45 42.56 -63.2 84.5675 56.0353
2306 b 0 4.18 0 22.08 -9.43 24.3706 22.08 b 0 4.18 0 73.92 -31.57 80.4879 73.92
2307 b 0 4.18 -28.91 31.2 0.78 42.747 42.535 b 0 4.18 -20.09 46.8 77.22 92.5972 50.9298
2308 b 0 4.18 25.97 -25.28 -1.65 36.5201 36.2425 b 0 4.18 23.03 -53.72 -9.35 59.339 58.4484
2309 b 0 4.18 -10.25 -16.06 9.25 21.5875 19.0522 b 0 4.18 -14.75 -56.94 15.75 61.0349 58.8194
2310 W+ 1 80.4 -43.55 1.08 13.26 92.4 43.5634 W- 1 80.4 -23.45 10.92 37.74 92.5074 25.8679
2311 b 0 4.18 -1.92 46.72 -10.34 48.0711 46.7594 b 0 4.18 -10.08 17.28 -83.66 86.1201 20.0051
2312 W+ 1 80.4 -3.6 -13.26 -5.1 81.7249 13.74 W- 1 80.4 -32.4 -20.74 -4.9 89.2641 38.4696
2313 b 0 4.18 14.8 19.72 9.66 26.8087 24.656 b 0 4.18 59.2 38.28 11.34 71.5267 70.4982
2314 W+ 1 80.4 32.01 1.41 -0 86.5493 32.041 W- 1 80.4 0.990002 45.59 -47 103.695 45.6007
2315 b 0 4.18 -83.6 4.86 0.3 83.8459 83.7411 b 0 4.18 -11.4 76.14 4.7 77.2452 76.9887
2316 W+ 1 80.4 14.44 -1.25 -2.85 81.7457 14.494 W- 1 80.4 4.56 -23.75 -12.15 84.833 24.1838
2317 Z 1 91.2 -55.44 4.6 1.33 106.836 55.6305 Z 1 91.2 -7.56 87.4 17.67 127.772 87.7264
2318 Z 1 91.2 -18.25 20.13 -26.04 98.66 27.1713 Z 1 91.2 -54.75 40.87 -35.96 119.493 68.3222
2319 W+ 1 80.4 5.46 5.31 -8.8 81.238 7.61628 W- 1 80.4 20.54 3.69 -35.2 90.2148 20.8688
2320 tau+ 0 1.77 63.51 -2.07 3.44 63.6614 63.5437 tau- 0 1.77 9.49 -20.93 82.56 85.717 22.981
2321 W+ 1 80.4 -84 0.05 -7.65 116.528 84 W- 1 80.4 -16 4.95 -43.35 92.8649 16.7482
2322 b 0 4.18 20.14 16.56 -20.16 33.2228 26.074 b 0 4.18 17.86 55.44 -63.84 86.5193 58.2458
2323 b 0 4.18 12.21 -44.16 0.48 46.0097 45.8169 b 0 4.18 24.79 -24.84 15.52 38.5994 35.0937
2324 W+ 1 80.4 -14.56 -7.12 -0.98 82.0232 16.2077 W- 1 80.4 -1.44 -81.88 -97.02 150.278 81.8927
2325 W+ 1 80.4 21.62 4.8 10.92 84.1063 22.1464 W- 1 80.4 24.38 10.2 41.08 94.0752 26.4277
2326 b 0 4.18 -35.28 5.52 1.92 36.0043 35.7092 b 0 4.18 -6.72 40.48 46.08 61.8436 41.034
2327 b 0 4.18 -20.15 6.09 1.2 21.4947 21.0502 b 0 4.18 -44.85 14.91 1.8 47.482 47.2634
2328 b 0 4.18 56.05 -1.32 0.39 56.2225 56.0655 b 0 4.18 2.95 -31.68 38.61 50.2049 31.8171
2329 b 0 4.18 50.37 -5.67 -0 50.8602 50.6881 b 0 4.18 18.63 -15.33 -66 70.3957 24.1265
2330 b 0 4.18 53.9 -5.7 -2.08 54.4013 54.2006 b 0 4.18 44.1 -24.3 -5.92 50.8706 50.3518
2331 W+ 1 80.4 22.08 -25.52 16.92 88.8214 33.7461 W- 1 80.4 69.92 -62.48 19.08 124.983 93.7686
2332 b 0 4.18 -49.28 -6.97 17.67 52.9792 49.7705 b 0 4.18 -27.72 -34.03 75.33 87.2841 43.8912
2333 b 0 4.18 85.14 -0.78 -0 85.2461 85.1436 b 0 4.18 0.860001 -77.22 -5 77.4993 77.2248
2334 b 0 4.18 -20.68 -43.74 0.42 48.5644 48.3823 b 0 4.18 -26.32 -37.26 20.58 50.2201 45.6185
2335 b 0 4.18 -80.64 -0.14 1.26 80.7582 80.6401 b 0 4.18 -3.36 -6.86 61.74 62.351 7.63867
2336 b 0 4.18 -0.81 5.07 -1.08 6.70819 5.1343 b 0 4.18 -0.19 33.93 -16.92 38.145 33.9305
2337 tau+ 0 1.77 2.8 -2.25 38.4 38.6082 3.59201 tau- 0 1.77 5.2 -42.75 25.6 50.1308 43.0651
2338 tau+ 0 1.77 0.87 -24.03 -7.84 25.3534 24.0457 tau- 0 1.77 28.13 -2.97 -90.16 94.5097 28.2864
2339 b 0 4.18 -31.68 2.2 -0 32.0302 31.7563 b 0 4.18 -1.32 52.8 -28 59.9254 52.8165
2340 b 0 4.18 -14.07 -51.62 -18.48 56.7589 53.5032 b 0 4.18 -52.93 -37.38 -69.52 95.1281 64.7985
2341 Z 1 91.2 -21.35 8.64 -0.54 94.0649 23.032 Z 1 91.2 -13.65 63.36 -1.46 111.895 64.8137
2342 b 0 4.18 42.18 -8 0.86 43.1435 42.932 b 0 4.18 14.82 -24 85.14 89.7882 28.207
2343 b 0 4.18 -38.07 -10.67 3.6 39.92 39.537 b 0 4.18 -8.93 -86.33 41.4 96.2499 86.7906
2344 b 0 4.18 6.16 -3.71 -4.85 9.62832 7.19095 b 0 4.18 0.84 -49.29 -92.15 104.591 49.2972
2345 b 0 4.18 -34.5 -10.4 11.16 37.953 36.0335 b 0 4.18 -15.5 -69.6 50.84 87.6732 71.305
2346 tau+ 0 1.77 62.78 2.55 -10.34 63.7015 62.8318 tau- 0 1.77 10.22 82.45 -83.66 117.918 83.081
2347 b 0 4.18 -15.68 -33.06 23.22 43.537 36.59 b 0 4.18 -82.32 -24.94 62.78 106.571 86.015
2348 b 0 4.18 -66.12 13.6 -3.4 67.7189 67.5042 b 0 4.18 -20.88 54.4 -81.6 100.356 58.2695
2349 b 0 4.18 38.86 -4.25 7.52 40.0273 39.0917 b 0 4.18 19.14 -12.75 86.48 89.5833 22.9979
2350 b 0 4.18 -30.24 6.9 3.18 31.4587 31.0172 b 0 4.18 -5.76 62.1 49.82 79.9318 62.3666
2351 b 0 4.18 -26.1 12.54 2.88 29.3978 28.9562 b 0 4.18 -60.9 44.46 3.12 75.5825 75.4023
2352 b 0 4.18 27.74 17.43 5.1 33.4185 32.7614 b 0 4.18 10.26 65.57 79.9 103.953 66.3679
2353 b 0 4.18 34.56 1.7 -1.58 34.8891 34.6018 b 0 4.18 1.44 83.3 -77.42 113.808 83.3124
2354 b 0 4.18 33.58 -24.44 -0.68 41.7476 41.5323 b 0 4.18 12.42 -69.56 -67.32 97.6847 70.6601
2355 b 0 4.18 -51 -0.96 4.56 51.3828 51.009 b 0 4.18 -24 -11.04 14.44 30.3952 26.4174
2356 W+ 1 80.4 -0.52 -8.4 -5.28 81.0115 8.41608 W- 1 80.4 -0.48 -11.6 -82.72 115.938 11.6099
2357 W+ 1 80.4 9.31 29.11 7.6 86.3481 30.5625 W- 1 80.4 39.69 11.89 68.4 113.399 41.4327
2358 b 0 4.18 2.8 19.44 -8.55 21.825 19.6406 b 0 4.18 37.2 34.56 -6.45 51.3547 50.7763
2359 b 0 4.18 5 -13.44 -3.24 15.2841 14.3399 b 0 4.18 5 -82.56 -5.76 83.0169 82.7113
2360 b 0 4.18 -3.78 -4.42 -14.21 15.9129 5.81591 b 0 4.18 -3.22 -21.58 -34.79 41.2781 21.8189
2361 tau+ 0 1.77 -3.63 31.72 14 34.9066 31.927 tau- 0 1.77 -29.37 20.28 36 50.7248 35.6914
2362 W+ 1 80.4 -39.52 -36.96 -0.3 96.913 54.1098 W- 1 80.4 -36.48 -51.04 -4.7 102.089 62.7365
2363 b 0 4.18 0.05 10.92 -26.56 29.0199 10.9201 b 0 4.18 0.95 80.08 -5.44 80.3789 80.0856
2364 b 0 4.18 -2.8 -18.7 -12.24 22.909 18.9085 b 0 4.18 -25.2 -66.3 -5.76 71.2838 70.9276
2365 b 0 4.18 -4.4 -19.6 -56.4 60.0163 20.0878 b 0 4.18 -17.6 -78.4 -37.6 88.8119 80.3512
2366 Z 1 91.2 -71 5.16 14.49 116.598 71.1873 Z 1 91.2 -29 80.84 48.51 134.338 85.8843
2367 b 0 4.18 -42.24 1.88 1.8 42.526 42.2818 b 0 4.18 -1.76 92.12 88.2 127.616 92.1368
2368 b 0 4.18 -12.95 -1.62 -6.12 15.0085 13.0509 b 0 4.18 -22.05 -1.38 -61.88 65.8385 22.0931
2369 b 0 4.18 -67.64 -5.6 0.3 68.0007 67.8714 b 0 4.18 -21.36 -34.4 2.7 40.7967 40.4921
2370 b 0 4.18 66.99 -6.65 4.02 67.5686 67.3193 b 0 4.18 10.01 -88.35 62.98 109.041 88.9153
2371 W+ 1 80.4 88.36 -2.48 -1.5 119.499 88.3948 W- 1 80.4 5.64 -59.52 -73.5 124.261 59.7866
2372 b 0 4.18 1.68 34.3 24.92 42.6356 34.3411 b 0 4.18 82.32 14.7 64.08 105.434 83.6222
2373 b 0 4.18 3.35 5.32 -44.22 44.8598 6.28688 b 0 4.18 63.65 13.68 -21.78 68.7772 65.1035
2374 b 0 4.18 -8.19 -15.12 -12.54 21.689 17.1957 b 0 4.18 -4.81 -68.88 -53.46 87.4244 69.0477
2375 b 0 4.18 -72.96 -3.05 3.42 73.2232 73.0237 b 0 4.18 -23.04 -57.95 14.58 64.1802 62.3622
2376 b 0 4.18 -11.76 0.69 67.45 68.5985 11.7802 b 0 4.18 -30.24 68.31 27.55 79.732 74.7042
2377 b 0 4.18 -63 -0.74 7.12 63.543 63.0043 b 0 4.18 -7 -36.26 81.88 89.9199 36.9295
2378 b 0 4.18 4.48 15.12 -58.5 60.7323 15.7697 b 0 4.18 51.52 40.88 -31.5 73.0425 65.7684
2379 b 0 4.18 13.92 3.8 7.38 16.7375 14.4294 b 0 4.18 2.08 91.2 74.62 117.93 91.2237
2380 b 0 4.18 1.54 26.88 19.36 33.4244 26.9241 b 0 4.18 9.46 15.12 68.64 71.0424 17.8355
2381 b 0 4.18 50.74 5.29 5.76 51.509 51.015 b 0 4.18 35.26 17.71 26.24 47.5702 39.4577
2382 b 0 4.18 44.53 13.2 -1.5 46.6571 46.4452 b 0 4.18 28.47 26.8 -23.5 45.8094 39.0996
2383 b 0 4.18 -11.4 -13.44 33.58 38.1534 17.6237 b 0 4.18 -83.6 -18.56 39.42 94.3655 85.6355
2384 W+ 1 80.4 -4.34 6.75 -31.68 86.7881 8.02484 W- 1 80.4 -9.66 20.25 -40.32 92.6997 22.4361
2385 W+ 1 80.4 -63.08 -0.42 1.44 102.203 63.0814 W- 1 80.4 -19.92 -6.58 6.56 83.3504 20.9786
2386 W+ 1 80.4 67.32 -0.87 -0 104.866 67.3256 W- 1 80.4 0.68 -86.13 -51 128.39 86.1327
2387 b 0 4.18 -30.96 -2.61 2.4 31.4415 31.0698 b 0 4.18 -5.04 -26.39 45.6 53.0911 26.867
2388 b 0 4.18 5.67 14.62 -0.6 16.2396 15.681 b 0 4.18 3.33 28.38 -19.4 34.79 28.5747
2389 b 0 4.18 -23.1 6.72 3.68 24.6938 24.0576 b 0 4.18 -9.9 41.28 19.32 46.8272 42.4505
2390 tau+ 0 1.77 -38.28 15.96 13.72 43.7201 41.4738 tau- 0 1.77 -48.72 22.04 84.28 99.8281 53.4734
2391 tau+ 0 1.77 -8.48 -10.73 -34.1 36.783 13.6764 tau- 0 1.77 -44.52 -26.27 -27.9 58.7681 51.6928
2392 b 0 4.18 -71.61 0.96 11.8 72.7023 71.6164 b 0 4.18 -21.39 31.04 47.2 60.5502 37.6963
